21 26 2 11 7 11 45 68 24 26 7 11 7 11 53 71 24 26 7 11 2 11 57 74 24 26 2 11 2 11 63 77 24 29 22,4,9,45,76,97,132,143,165,188,209,233,248,21 26 9 11 11 11 46 67 24 26 11 11 11 10 51 71 24 26 11 10 9 10 57 74 24 26 9 10 9 11 62 77 24 31 22
21 26 8 17 14 17 45 67 24 26 14 17 14 11 50 70 24 26 14 11 8 11 58 73 24 26 8 11 8 17 65 76 24 28 22,5,9,45,76,95,115,140,171,184,219,228,240,21 26 2 16 12 10 46 68 24 26 12 10 7 0 52 71 24 26 7 0 2 16 57 73 24 28 22 32 32 32 32 32 32 32 32
21 26 8 17 14 17 45 67 24 26 14 17 14 11 50 70 24 26 14 11 8 11 58 73 24 26 8 11 8 17 65 76 24 28 22,5,9,45,77,95,113,139,172,185,219,228,239,21 26 9 6 13 16 47 68 24 26 13 16 17 2 50 70 24 26 17 2 9 6 58 74 24 27 22 32 32 32 32 32 32 32 32
21 26 8 17 14 17 45 67 24 26 14 17 14 11 50 70 24 26 14 11 8 11 58 73 24 26 8 11 8 17 65 76 24 28 22,4,9,45,73,94,116,139,169,185,220,230,239,21 26 1 15 7 15 43 67 24 26 7 15 7 14 53 70 24 26 7 14 1 14 55 74 24 26 1 14 1 15 61 77 24 27 22
21 26 4 13 9 13 46 67 24 26 9 13 9 13 49 71 24 26 9 13 4 13 57 73 24 26 4 13 4 13 62 76 24 28 22,5,9,45,81,95,108,142,165,185,201,228,241,21 26 6 4 11 13 45 68 24 26 11 13 15 12 51 70 24 26 15 12 6 4 57 74 24 29 22 32 32 32 32 32 32 32 32
21 26 4 13 9 13 46 67 24 26 9 13 9 13 49 71 24 26 9 13 4 13 57 73 24 26 4 13 4 13 62 76 24 28 22,4,9,45,81,94,107,142,164,184,202,229,240,21 26 7 14 17 14 45 67 24 26 17 14 17 12 50 70 24 26 17 12 7 12 56 73 24 26 7 12 7 14 61 76 24 28 22
21 26 4 13 9 13 46 67 24 26 9 13 9 13 49 71 24 26 9 13 4 13 57 73 24 26 4 13 4 13 62 76 24 28 22,4,9,45,82,95,109,143,165,185,205,230,239,21 26 1 12 9 12 46 68 24 26 9 12 9 6 52 71 24 26 9 6 1 6 57 74 24 26 1 6 1 12 64 77 24 27 22
21 26 2 11 10 11 47 68 24 26 10 11 10 5 50 71 24 26 10 5 2 5 56 73 24 26 2 5 2 11 65 76 24 30 22,4,9,45,88,97,112,142,157,185,224,230,252,21 26 0 16 7 16 46 67 24 26 7 16 7 13 49 70 24 26 7 13 0 13 55 74 24 26 0 13 0 16 65 77 24 30 22
21 26 2 11 10 11 47 68 24 26 10 11 10 5 50 71 24 26 10 5 2 5 56 73 24 26 2 5 2 11 65 76 24 30 22,4,9,45,85,98,112,142,158,185,220,230,252,21 26 1 18 4 18 43 68 24 26 4 18 4 17 49 70 24 26 4 17 1 17 56 74 24 26 1 17 1 18 61 77 24 30 22
21 26 2 11 10 11 47 68 24 26 10 11 10 5 50 71 24 26 10 5 2 5 56 73 24 26 2 5 2 11 65 76 24 30 22,5,9,45,89,98,112,143,160,185,219,228,253,21 26 11 1 0 2 47 68 24 26 0 2 18 17 49 71 24 26 18 17 11 1 58 74 24 31 22 32 32 32 32 32 32 32 32
21 26 3 10 8 10 45 68 24 26 8 10 8 8 51 71 24 26 8 8 3 8 57 74 24 26 3 8 3 10 62 77 24 29 22,5,9,45,76,97,121,143,167,187,201,231,248,21 26 5 6 0 13 46 67 24 26 0 13 13 2 52 71 24 26 13 2 5 6 59 73 24 31 22 32 32 32 32 32 32 32 32
21 26 3 10 8 10 45 68 24 26 8 10 8 8 51 71 24 26 8 8 3 8 57 74 24 26 3 8 3 10 62 77 24 29 22,5,9,45,73,97,119,142,167,187,201,231,245,21 26 17 10 8 6 43 67 24 26 8 6 9 7 50 70 24 26 9 7 17 10 59 73 24 28 22 32 32 32 32 32 32 32 32
21 26 3 10 8 10 45 68 24 26 8 10 8 8 51 71 24 26 8 8 3 8 57 74 24 26 3 8 3 10 62 77 24 29 22,4,9,45,75,98,118,142,164,187,204,233,244,21 26 4 15 7 15 45 68 24 26 7 15 7 12 49 70 24 26 7 12 4 12 56 73 24 26 4 12 4 15 63 77 24 27 22
21 26 5 11 6 11 44 67 24 26 6 11 6 9 52 70 24 26 6 9 5 9 57 73 24 26 5 9 5 11 62 76 24 27 22,4,9,45,68,95,126,139,166,184,203,230,238,21 26 3 16 5 16 44 68 24 26 5 16 5 15 51 70 24 26 5 15 3 15 58 73 24 26 3 15 3 16 62 77 24 31 22
21 26 5 11 6 11 44 67 24 26 6 11 6 9 52 70 24 26 6 9 5 9 57 73 24 26 5 9 5 11 62 76 24 27 22,4,9,45,69,95,125,140,166,185,205,229,237,21 26 9 15 9 15 45 68 24 26 9 15 9 6 50 71 24 26 9 6 9 6 58 74 24 26 9 6 9 15 64 76 24 30 22
21 26 5 11 6 11 44 67 24 26 6 11 6 9 52 70 24 26 6 9 5 9 57 73 24 26 5 9 5 11 62 76 24 27 22,4,9,45,70,94,127,140,165,184,205,230,235,21 26 8 19 11 19 46 67 24 26 11 19 11 15 52 71 24 26 11 15 8 15 57 73 24 26 8 15 8 19 64 77 24 28 22
21 26 0 18 6 18 43 67 24 26 6 18 6 15 51 70 24 26 6 15 0 15 58 74 24 26 0 15 0 18 64 77 24 31 22,5,9,45,62,94,121,140,171,188,213,231,257,21 26 10 10 19 19 44 67 24 26 19 19 3 12 52 71 24 26 3 12 10 10 57 74 24 30 22 32 32 32 32 32 32 32 32
21 26 0 18 6 18 43 67 24 26 6 18 6 15 51 70 24 26 6 15 0 15 58 74 24 26 0 15 0 18 64 77 24 31 22,5,9,45,62,95,119,140,173,187,213,231,257,21 26 15 1 10 12 44 68 24 26 10 12 3 13 50 71 24 26 3 13 15 1 59 73 24 30 22 32 32 32 32 32 32 32 32
21 26 0 18 6 18 43 67 24 26 6 18 6 15 51 70 24 26 6 15 0 15 58 74 24 26 0 15 0 18 64 77 24 31 22,5,9,45,61,94,120,140,169,188,213,231,257,21 26 10 11 7 11 43 67 24 26 7 11 13 3 51 71 24 26 13 3 10 11 55 74 24 30 22 32 32 32 32 32 32 32 32
21 26 8 16 16 16 45 67 24 26 16 16 16 12 53 71 24 26 16 12 8 12 59 74 24 26 8 12 8 16 64 77 24 27 22,4,9,45,74,95,133,143,175,187,217,233,238,21 26 6 18 15 18 44 68 24 26 15 18 15 10 52 71 24 26 15 10 6 10 55 73 24 26 6 10 6 18 64 77 24 31 22
21 26 8 16 16 16 45 67 24 26 16 16 16 12 53 71 24 26 16 12 8 12 59 74 24 26 8 12 8 16 64 77 24 27 22,3,12,47,72,93,129,141,174,186,213,231,237,21 25 6 2 18 24 36 41 30 22 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32
21 26 8 16 16 16 45 67 24 26 16 16 16 12 53 71 24 26 16 12 8 12 59 74 24 26 8 12 8 16 64 77 24 27 22,5,9,45,75,94,132,143,179,187,213,231,235,21 26 4 4 16 10 45 67 24 26 16 10 3 19 51 71 24 26 3 19 4 4 59 73 24 28 22 32 32 32 32 32 32 32 32
21 26 1 14 9 14 47 67 24 26 9 14 9 11 49 71 24 26 9 11 1 11 55 73 24 26 1 11 1 14 64 77 24 27 22,4,9,45,89,94,108,142,154,185,214,233,235,21 26 3 17 11 17 47 67 24 26 11 17 11 16 51 70 24 26 11 16 3 16 58 74 24 26 3 16 3 17 61 77 24 28 22
21 26 1 14 9 14 47 67 24 26 9 14 9 11 49 71 24 26 9 11 1 11 55 73 24 26 1 11 1 14 64 77 24 27 22,4,9,45,85,95,107,143,151,184,218,233,236,21 26 9 17 16 17 43 68 24 26 16 17 16 15 50 71 24 26 16 15 9 15 55 73 24 26 9 15 9 17 65 77 24 29 22
21 26 1 14 9 14 47 67 24 26 9 14 9 11 49 71 24 26 9 11 1 11 55 73 24 26 1 11 1 14 64 77 24 27 22,4,9,45,85,95,109,143,152,185,214,232,234,21 26 2 17 8 17 43 68 24 26 8 17 8 15 52 71 24 26 8 15 2 15 56 74 24 26 2 15 2 17 61 76 24 27 22
21 26 7 18 12 18 47 67 24 26 12 18 12 14 51 71 24 26 12 14 7 14 58 73 24 26 7 14 7 18 63 76 24 31 22,4,9,45,89,95,120,143,172,185,208,230,258,21 26 5 11 9 11 47 68 24 26 9 11 9 5 51 71 24 26 9 5 5 5 58 74 24 26 5 5 5 11 61 77 24 31 22
21 26 7 18 12 18 47 67 24 26 12 18 12 14 51 71 24 26 12 14 7 14 58 73 24 26 7 14 7 18 63 76 24 31 22,4,9,45,85,95,118,142,172,185,210,229,257,21 26 4 16 6 16 43 68 24 26 6 16 6 11 49 70 24 26 6 11 4 11 58 74 24 26 4 11 4 16 63 76 24 30 22
21 26 7 18 12 18 47 67 24 26 12 18 12 14 51 71 24 26 12 14 7 14 58 73 24 26 7 14 7 18 63 76 24 31 22,5,9,45,89,94,118,142,170,184,207,228,254,21 26 2 6 15 7 47 67 24 26 15 7 15 0 49 70 24 26 15 0 2 6 56 73 24 27 22 32 32 32 32 32 32 32 32
21 26 0 17 6 17 44 68 24 26 6 17 6 14 51 71 24 26 6 14 0 14 58 73 24 26 0 14 0 17 64 77 24 30 22,5,9,45,68,98,118,143,170,184,213,231,251,21 26 2 3 5 7 44 68 24 26 5 7 13 5 49 71 24 26 13 5 2 3 56 73 24 29 22 32 32 32 32 32 32 32 32
21 26 0 17 6 17 44 68 24 26 6 17 6 14 51 71 24 26 6 14 0 14 58 73 24 26 0 14 0 17 64 77 24 30 22,4,9,45,68,98,118,142,170,184,215,232,251,21 26 7 10 10 10 44 68 24 26 10 10 10 1 49 70 24 26 10 1 7 1 56 73 24 26 7 1 7 10 62 76 24 29 22
21 26 0 17 6 17 44 68 24 26 6 17 6 14 51 71 24 26 6 14 0 14 58 73 24 26 0 14 0 17 64 77 24 30 22,5,9,45,69,98,122,142,173,184,213,231,253,21 26 19 11 6 18 45 68 24 26 6 18 5 9 53 70 24 26 5 9 19 11 59 73 24 31 22 32 32 32 32 32 32 32 32
21 26 6 16 11 16 43 67 24 26 11 16 11 7 52 70 24 26 11 7 6 7 58 73 24 26 6 7 6 16 62 76 24 30 22,4,9,45,63,95,128,140,170,185,203,230,249,21 26 9 17 12 17 45 68 24 26 12 17 12 14 53 71 24 26 12 14 9 14 56 74 24 26 9 14 9 17 62 77 24 27 22
21 26 6 16 11 16 43 67 24 26 11 16 11 7 52 70 24 26 11 7 6 7 58 73 24 26 6 7 6 16 62 76 24 30 22,4,9,45,65,95,127,139,171,185,203,229,250,21 26 2 19 5 19 47 68 24 26 5 19 5 18 52 70 24 26 5 18 2 18 57 74 24 26 2 18 2 19 62 76 24 28 22
21 26 6 16 11 16 43 67 24 26 11 16 11 7 52 70 24 26 11 7 6 7 58 73 24 26 6 7 6 16 62 76 24 30 22,5,9,45,63,94,128,139,170,184,201,228,250,21 26 2 3 18 8 45 67 24 26 18 8 12 18 53 70 24 26 12 18 2 3 56 73 24 28 22 32 32 32 32 32 32 32 32
21 26 4 17 11 17 45 68 24 26 11 17 11 16 53 71 24 26 11 16 4 16 59 74 24 26 4 16 4 17 61 77 24 31 22,4,9,45,77,97,131,143,178,187,196,233,258,21 26 2 17 11 17 47 67 24 26 11 17 11 10 50 71 24 26 11 10 2 10 58 73 24 26 2 10 2 17 61 77 24 31 22
21 26 4 17 11 17 45 68 24 26 11 17 11 16 53 71 24 26 11 16 4 16 59 74 24 26 4 16 4 17 61 77 24 31 22,5,9,45,74,97,130,142,178,187,195,231,257,21 26 14 17 8 0 44 67 24 26 8 0 3 9 49 70 24 26 3 9 14 17 58 73 24 30 22 32 32 32 32 32 32 32 32
21 26 4 17 11 17 45 68 24 26 11 17 11 16 53 71 24 26 11 16 4 16 59 74 24 26 4 16 4 17 61 77 24 31 22,5,9,45,77,98,133,143,179,187,195,231,254,21 26 0 5 17 12 47 68 24 26 17 12 5 16 52 71 24 26 5 16 0 5 59 73 24 27 22 32 32 32 32 32 32 32 32
21 26 5 14 6 14 43 68 24 26 6 14 6 8 50 70 24 26 6 8 5 8 57 74 24 26 5 8 5 14 61 76 24 29 22,4,9,45,62,98,113,140,164,187,200,229,246,21 26 5 15 14 15 44 68 24 26 14 15 14 7 50 71 24 26 14 7 5 7 56 73 24 26 5 7 5 15 65 76 24 29 22
21 26 5 14 6 14 43 68 24 26 6 14 6 8 50 70 24 26 6 8 5 8 57 74 24 26 5 8 5 14 61 76 24 29 22,4,9,45,63,98,115,140,165,187,198,229,248,21 26 3 19 4 19 45 68 24 26 4 19 4 18 52 71 24 26 4 18 3 18 57 73 24 26 3 18 3 19 63 76 24 31 22
21 26 5 14 6 14 43 68 24 26 6 14 6 8 50 70 24 26 6 8 5 8 57 74 24 26 5 8 5 14 61 76 24 29 22,5,9,45,61,97,114,140,166,187,195,228,245,21 26 8 9 5 9 43 67 24 26 5 9 18 5 51 71 24 26 18 5 8 9 58 73 24 28 22 32 32 32 32 32 32 32 32
21 26 5 13 5 13 45 67 24 26 5 13 5 13 51 70 24 26 5 13 5 13 59 73 24 26 5 13 5 13 64 77 24 30 22,5,9,45,73,95,122,139,176,185,213,231,250,21 26 2 6 6 12 43 68 24 26 6 12 10 15 53 70 24 26 10 15 2 6 56 74 24 28 22 32 32 32 32 32 32 32 32
21 26 5 13 5 13 45 67 24 26 5 13 5 13 51 70 24 26 5 13 5 13 59 73 24 26 5 13 5 13 64 77 24 30 22,4,9,45,75,95,121,140,175,185,215,232,251,21 26 7 18 13 18 45 68 24 26 13 18 13 17 52 71 24 26 13 17 7 17 55 74 24 26 7 17 7 18 62 76 24 29 22
21 26 5 13 5 13 45 67 24 26 5 13 5 13 51 70 24 26 5 13 5 13 59 73 24 26 5 13 5 13 64 77 24 30 22,4,9,45,75,94,121,140,177,185,217,233,250,21 26 3 16 13 16 45 67 24 26 13 16 13 15 52 71 24 26 13 15 3 15 57 74 24 26 3 15 3 16 64 77 24 28 22
21 26 1 15 8 15 46 68 24 26 8 15 8 15 51 71 24 26 8 15 1 15 59 74 24 26 1 15 1 15 64 77 24 27 22,4,9,45,83,98,118,142,176,188,216,233,238,21 26 7 11 9 11 47 68 24 26 9 11 9 3 49 70 24 26 9 3 7 3 56 74 24 26 7 3 7 11 63 77 24 31 22
21 26 1 15 8 15 46 68 24 26 8 15 8 15 51 71 24 26 8 15 1 15 59 74 24 26 1 15 1 15 64 77 24 27 22,4,9,45,80,98,122,142,176,187,216,233,236,21 26 1 12 11 12 44 68 24 26 11 12 11 11 53 70 24 26 11 11 1 11 56 73 24 26 1 11 1 12 63 77 24 29 22
21 26 1 15 8 15 46 68 24 26 8 15 8 15 51 71 24 26 8 15 1 15 59 74 24 26 1 15 1 15 64 77 24 27 22,5,9,45,83,97,122,142,177,188,213,231,235,21 26 5 6 1 6 47 67 24 26 1 6 12 14 53 70 24 26 12 14 5 6 57 74 24 28 22 32 32 32 32 32 32 32 32
21 26 7 14 11 14 47 68 24 26 11 14 11 13 49 71 24 26 11 13 7 13 58 73 24 26 7 13 7 14 62 76 24 28 22,4,9,45,86,97,110,143,169,185,205,229,242,21 26 3 10 12 10 44 67 24 26 12 10 12 3 53 71 24 26 12 3 3 3 55 74 24 26 3 3 3 10 64 76 24 30 22
21 26 7 14 11 14 47 68 24 26 11 14 11 13 49 71 24 26 11 13 7 13 58 73 24 26 7 13 7 14 62 76 24 28 22,4,9,45,86,98,109,142,171,184,204,230,242,21 26 6 18 6 18 44 68 24 26 6 18 6 10 52 70 24 26 6 10 6 10 57 73 24 26 6 10 6 18 63 77 24 30 22
21 26 7 14 11 14 47 68 24 26 11 14 11 13 49 71 24 26 11 13 7 13 58 73 24 26 7 13 7 14 62 76 24 28 22,5,9,45,87,98,108,143,171,184,201,228,240,21 26 12 8 13 12 45 68 24 26 13 12 15 1 51 71 24 26 15 1 12 8 57 73 24 28 22 32 32 32 32 32 32 32 32
21 26 3 14 8 14 46 68 24 26 8 14 8 6 49 71 24 26 8 6 3 6 58 74 24 26 3 6 3 14 64 76 24 29 22,4,9,45,79,97,109,142,172,187,214,230,248,21 26 1 13 8 13 43 67 24 26 8 13 8 8 52 70 24 26 8 8 1 8 58 73 24 26 1 8 1 13 61 77 24 31 22
21 26 3 14 8 14 46 68 24 26 8 14 8 6 49 71 24 26 8 6 3 6 58 74 24 26 3 6 3 14 64 76 24 29 22,5,9,45,82,97,108,142,169,188,213,228,247,21 26 3 14 15 19 46 67 24 26 15 19 3 1 51 70 24 26 3 1 3 14 55 74 24 30 22 32 32 32 32 32 32 32 32
21 26 3 14 8 14 46 68 24 26 8 14 8 6 49 71 24 26 8 6 3 6 58 74 24 26 3 6 3 14 64 76 24 29 22,5,9,45,79,97,108,143,172,187,213,228,248,21 26 15 11 2 15 43 67 24 26 2 15 13 3 51 71 24 26 13 3 15 11 58 73 24 31 22 32 32 32 32 32 32 32 32
21 26 1 15 10 15 47 67 24 26 10 15 10 7 52 70 24 26 10 7 1 7 57 74 24 26 1 7 1 15 65 76 24 28 22,4,9,45,88,94,128,140,166,187,224,229,240,21 26 6 12 10 12 46 67 24 26 10 12 10 9 53 71 24 26 10 9 6 9 58 73 24 26 6 9 6 12 65 76 24 28 22
21 26 1 15 10 15 47 67 24 26 10 15 10 7 52 70 24 26 10 7 1 7 57 74 24 26 1 7 1 15 65 76 24 28 22,4,9,45,86,95,128,140,166,188,220,230,242,21 26 2 15 3 15 44 68 24 26 3 15 3 13 53 71 24 26 3 13 2 13 58 74 24 26 2 13 2 15 61 77 24 30 22
21 26 1 15 10 15 47 67 24 26 10 15 10 7 52 70 24 26 10 7 1 7 57 74 24 26 1 7 1 15 65 76 24 28 22,4,9,45,89,94,128,140,167,188,224,229,239,21 26 3 18 13 18 47 67 24 26 13 18 13 13 53 71 24 26 13 13 3 13 59 74 24 26 3 13 3 18 65 76 24 27 22
21 26 0 15 0 15 45 68 24 26 0 15 0 5 50 71 24 26 0 5 0 5 55 73 24 26 0 5 0 15 63 76 24 29 22,5,9,45,76,98,113,143,151,185,207,228,247,21 26 17 17 10 7 46 68 24 26 10 7 2 4 50 71 24 26 2 4 17 17 55 74 24 30 22 32 32 32 32 32 32 32 32
21 26 0 15 0 15 45 68 24 26 0 15 0 5 50 71 24 26 0 5 0 5 55 73 24 26 0 5 0 15 63 76 24 29 22,4,9,45,73,98,112,142,152,185,208,230,247,21 26 1 18 4 18 43 68 24 26 4 18 4 17 49 70 24 26 4 17 1 17 56 74 24 26 1 17 1 18 61 77 24 30 22
21 26 0 15 0 15 45 68 24 26 0 15 0 5 50 71 24 26 0 5 0 5 55 73 24 26 0 5 0 15 63 76 24 29 22,5,9,45,74,97,116,143,152,184,207,228,244,21 26 5 13 18 5 44 67 24 26 18 5 19 16 53 71 24 26 19 16 5 13 56 73 24 27 22 32 32 32 32 32 32 32 32
21 26 1 16 2 16 43 67 24 26 2 16 2 11 50 71 24 26 2 11 1 11 59 73 24 26 1 11 1 16 65 76 24 29 22,5,9,45,64,95,115,143,178,184,219,228,247,21 26 8 5 11 17 46 68 24 26 11 17 17 13 52 71 24 26 17 13 8 5 58 73 24 30 22 32 32 32 32 32 32 32 32
21 26 1 16 2 16 43 67 24 26 2 16 2 11 50 71 24 26 2 11 1 11 59 73 24 26 1 11 1 16 65 76 24 29 22,4,9,45,64,94,113,142,175,185,220,229,246,21 26 8 18 11 18 46 67 24 26 11 18 11 16 50 70 24 26 11 16 8 16 55 74 24 26 8 16 8 18 61 76 24 29 22
21 26 1 16 2 16 43 67 24 26 2 16 2 11 50 71 24 26 2 11 1 11 59 73 24 26 1 11 1 16 65 76 24 29 22,4,9,45,61,94,116,143,179,185,222,229,248,21 26 6 15 15 15 43 67 24 26 15 15 15 6 53 71 24 26 15 6 6 6 59 74 24 26 6 6 6 15 63 76 24 31 22
21 26 5 16 12 16 47 67 24 26 12 16 12 9 50 71 24 26 12 9 5 9 55 74 24 26 5 9 5 16 64 77 24 28 22,4,9,45,87,95,116,143,153,188,216,233,241,21 26 2 11 7 11 45 68 24 26 7 11 7 11 53 71 24 26 7 11 2 11 57 74 24 26 2 11 2 11 63 77 24 29 22
21 26 5 16 12 16 47 67 24 26 12 16 12 9 50 71 24 26 12 9 5 9 55 74 24 26 5 9 5 16 64 77 24 28 22,4,9,45,88,95,115,142,154,188,214,232,241,21 26 3 17 8 17 46 68 24 26 8 17 8 10 52 70 24 26 8 10 3 10 58 74 24 26 3 10 3 17 61 76 24 29 22
21 26 5 16 12 16 47 67 24 26 12 16 12 9 50 71 24 26 12 9 5 9 55 74 24 26 5 9 5 16 64 77 24 28 22,5,9,45,87,94,114,143,151,188,213,231,243,21 26 17 1 13 2 45 67 24 26 13 2 9 7 51 71 24 26 9 7 17 1 55 74 24 31 22 32 32 32 32 32 32 32 32
21 26 0 12 7 12 46 68 24 26 7 12 7 10 49 70 24 26 7 10 0 10 57 74 24 26 0 10 0 12 65 77 24 30 22,5,9,45,82,98,110,139,166,188,219,231,250,21 26 13 1 7 15 46 68 24 26 7 15 4 7 53 70 24 26 4 7 13 1 58 74 24 28 22 32 32 32 32 32 32 32 32
21 26 0 12 7 12 46 68 24 26 7 12 7 10 49 70 24 26 7 10 0 10 57 74 24 26 0 10 0 12 65 77 24 30 22,4,9,45,83,98,108,140,165,188,220,232,253,21 26 0 13 5 13 47 68 24 26 5 13 5 10 51 71 24 26 5 10 0 10 57 74 24 26 0 10 0 13 61 76 24 31 22
21 26 0 12 7 12 46 68 24 26 7 12 7 10 49 70 24 26 7 10 0 10 57 74 24 26 0 10 0 12 65 77 24 30 22,4,9,45,83,97,107,140,165,187,220,233,250,21 26 8 13 10 13 47 67 24 26 10 13 10 3 50 71 24 26 10 3 8 3 57 73 24 26 8 3 8 13 61 77 24 28 22
21 26 4 16 8 16 46 68 24 26 8 16 8 16 51 70 24 26 8 16 4 16 56 74 24 26 4 16 4 16 64 76 24 28 22,5,9,45,83,98,120,139,157,187,213,228,242,21 26 2 17 0 15 47 68 24 26 0 15 7 17 51 70 24 26 7 17 2 17 55 73 24 30 22 32 32 32 32 32 32 32 32
21 26 4 16 8 16 46 68 24 26 8 16 8 16 51 70 24 26 8 16 4 16 56 74 24 26 4 16 4 16 64 76 24 28 22,4,9,45,80,98,118,140,160,187,214,229,243,21 26 4 12 10 12 44 68 24 26 10 12 10 2 49 71 24 26 10 2 4 2 58 73 24 26 4 2 4 12 61 76 24 31 22
21 26 4 16 8 16 46 68 24 26 8 16 8 16 51 70 24 26 8 16 4 16 56 74 24 26 4 16 4 16 64 76 24 28 22,5,9,45,82,98,119,140,161,188,213,228,243,21 26 7 7 10 11 46 68 24 26 10 11 9 4 50 71 24 26 9 4 7 7 59 74 24 31 22 32 32 32 32 32 32 32 32
21 26 3 11 7 11 45 67 24 26 7 11 7 2 50 71 24 26 7 2 3 2 59 73 24 26 3 2 3 11 62 77 24 28 22,4,9,45,75,94,114,142,178,184,203,233,240,21 26 5 11 8 11 45 67 24 26 8 11 8 11 51 70 24 26 8 11 5 11 58 73 24 26 5 11 5 11 62 77 24 28 22
21 26 3 11 7 11 45 67 24 26 7 11 7 2 50 71 24 26 7 2 3 2 59 73 24 26 3 2 3 11 62 77 24 28 22,5,9,45,75,94,112,142,175,185,201,231,239,21 26 1 4 8 3 45 67 24 26 8 3 14 18 49 70 24 26 14 18 1 4 55 74 24 27 22 32 32 32 32 32 32 32 32
21 26 3 11 7 11 45 67 24 26 7 11 7 2 50 71 24 26 7 2 3 2 59 73 24 26 3 2 3 11 62 77 24 28 22,4,9,45,77,94,112,142,178,185,203,232,242,21 26 0 15 3 15 47 67 24 26 3 15 3 5 49 70 24 26 3 5 0 5 58 74 24 26 0 5 0 15 62 76 24 30 22
21 26 8 19 14 19 47 67 24 26 14 19 14 14 53 70 24 26 14 14 8 14 56 74 24 26 8 14 8 19 64 76 24 29 22,5,9,45,87,94,132,139,157,187,213,228,247,21 26 15 11 10 12 45 67 24 26 10 12 4 16 51 70 24 26 4 16 15 11 55 73 24 30 22 32 32 32 32 32 32 32 32
21 26 8 19 14 19 47 67 24 26 14 19 14 14 53 70 24 26 14 14 8 14 56 74 24 26 8 14 8 19 64 76 24 29 22,5,9,45,86,95,130,139,158,188,213,228,247,21 26 9 2 0 13 44 68 24 26 0 13 6 5 49 70 24 26 6 5 9 2 56 74 24 30 22 32 32 32 32 32 32 32 32
21 26 8 19 14 19 47 67 24 26 14 19 14 14 53 70 24 26 14 14 8 14 56 74 24 26 8 14 8 19 64 76 24 29 22,4,9,45,89,94,130,139,161,187,217,230,248,21 26 4 12 5 12 47 67 24 26 5 12 5 7 49 70 24 26 5 7 4 7 59 73 24 26 4 7 4 12 64 77 24 31 22
21 26 0 16 7 16 45 68 24 26 7 16 7 14 50 71 24 26 7 14 0 14 55 73 24 26 0 14 0 16 61 77 24 28 22,4,9,45,73,98,116,142,153,185,197,232,239,21 26 7 15 13 15 43 68 24 26 13 15 13 5 53 70 24 26 13 5 7 5 57 74 24 26 7 5 7 15 62 76 24 27 22
21 26 0 16 7 16 45 68 24 26 7 16 7 14 50 71 24 26 7 14 0 14 55 73 24 26 0 14 0 16 61 77 24 28 22,5,9,45,74,98,112,143,155,184,195,231,242,21 26 17 5 2 10 44 68 24 26 2 10 18 3 49 71 24 26 18 3 17 5 59 73 24 30 22 32 32 32 32 32 32 32 32
21 26 0 16 7 16 45 68 24 26 7 16 7 14 50 71 24 26 7 14 0 14 55 73 24 26 0 14 0 16 61 77 24 28 22,5,9,45,77,97,112,142,152,185,195,231,242,21 26 18 8 9 9 47 67 24 26 9 9 11 1 49 70 24 26 11 1 18 8 56 74 24 30 22 32 32 32 32 32 32 32 32
21 26 1 14 9 14 45 68 24 26 9 14 9 5 51 70 24 26 9 5 1 5 55 74 24 26 1 5 1 14 61 77 24 29 22,4,9,45,73,98,118,140,152,188,198,233,247,21 26 6 10 15 10 43 68 24 26 15 10 15 1 49 71 24 26 15 1 6 1 56 74 24 26 6 1 6 10 63 77 24 30 22
21 26 1 14 9 14 45 68 24 26 9 14 9 5 51 70 24 26 9 5 1 5 55 74 24 26 1 5 1 14 61 77 24 29 22,4,9,45,75,97,122,140,153,188,196,233,246,21 26 4 11 6 11 45 67 24 26 6 11 6 2 53 71 24 26 6 2 4 2 57 74 24 26 4 2 4 11 61 77 24 29 22
21 26 1 14 9 14 45 68 24 26 9 14 9 5 51 70 24 26 9 5 1 5 55 74 24 26 1 5 1 14 61 77 24 29 22,5,9,45,77,98,118,140,151,188,195,231,248,21 26 13 5 3 5 47 68 24 26 3 5 10 9 49 71 24 26 10 9 13 5 55 74 24 31 22 32 32 32 32 32 32 32 32
21 26 2 10 7 10 45 67 24 26 7 10 7 8 51 70 24 26 7 8 2 8 55 73 24 26 2 8 2 10 65 77 24 28 22,4,9,45,73,95,121,140,153,184,221,232,241,21 26 5 15 14 15 43 68 24 26 14 15 14 8 52 71 24 26 14 8 5 8 57 73 24 26 5 8 5 15 62 76 24 29 22
21 26 2 10 7 10 45 67 24 26 7 10 7 8 51 70 24 26 7 8 2 8 55 73 24 26 2 8 2 10 65 77 24 28 22,5,9,45,76,94,121,139,153,185,219,231,239,21 26 3 19 12 3 46 67 24 26 12 3 6 16 52 70 24 26 6 16 3 19 57 74 24 27 22 32 32 32 32 32 32 32 32
21 26 2 10 7 10 45 67 24 26 7 10 7 8 51 70 24 26 7 8 2 8 55 73 24 26 2 8 2 10 65 77 24 28 22,4,9,45,76,95,119,139,154,184,223,232,243,21 26 6 11 7 11 46 68 24 26 7 11 7 9 50 70 24 26 7 9 6 9 58 73 24 26 6 9 6 11 64 76 24 31 22
